,datetime,predict2,Depart,1y0
53867,2018-05-13 23:00:00,9.758037,12,-1.0
53868,2018-05-13 23:30:00,7.5283675,12,-1.0
53869,2018-05-14 00:00:00,2.5493762,12,-1.0
53870,2018-05-14 07:00:00,3.6894722,12,-1.0
53871,2018-05-14 07:30:00,6.151966,12,-1.0
53872,2018-05-14 08:00:00,6.234286,12,2.0
53873,2018-05-14 08:30:00,8.400668,12,6.0
53874,2018-05-14 09:00:00,9.031801,12,5.0
53875,2018-05-14 09:30:00,13.265329,12,19.0
53876,2018-05-14 10:00:00,19.287968,12,28.0
53877,2018-05-14 10:30:00,20.505304,12,18.0
53878,2018-05-14 11:00:00,27.32669,12,37.0
53879,2018-05-14 11:30:00,26.174898,12,22.0
53880,2018-05-14 12:00:00,30.655066,12,32.0
53881,2018-05-14 12:30:00,31.77004,12,37.0
53882,2018-05-14 13:00:00,31.575312,12,29.0
53883,2018-05-14 13:30:00,32.32531,12,34.0
53884,2018-05-14 14:00:00,31.458021,12,32.0
53885,2018-05-14 14:30:00,33.40802,12,45.0
53886,2018-05-14 15:00:00,31.308022,12,31.0
53887,2018-05-14 15:30:00,31.008022,12,29.0
53888,2018-05-14 16:00:00,29.745562,12,39.0
53889,2018-05-14 16:30:00,27.525711,12,26.0
53890,2018-05-14 17:00:00,24.708836,12,24.0
53891,2018-05-14 17:30:00,25.038986,12,28.0
53892,2018-05-14 18:00:00,26.675488,12,34.0
53893,2018-05-14 18:30:00,25.655638,12,29.0
53894,2018-05-14 19:00:00,24.879166,12,27.0
53895,2018-05-14 19:30:00,24.759315,12,28.0
53896,2018-05-14 20:00:00,24.20736,12,22.0
53897,2018-05-14 20:30:00,25.43751,12,32.0
53898,2018-05-14 21:00:00,24.155773,12,29.0
53899,2018-05-14 21:30:00,22.21647,12,21.0
53900,2018-05-14 22:00:00,18.617115,12,22.0
53901,2018-05-14 22:30:00,14.44327,12,6.0
53902,2018-05-14 23:00:00,11.938978,12,7.0
53903,2018-05-14 23:30:00,9.766852,12,7.0
53904,2018-05-15 00:00:00,3.1848547,12,-1.0
53905,2018-05-15 07:00:00,3.9912302,12,5.0
