,datetime,predict2,CashType,1y0
236369,2018-06-02 12:30:00,7.522372055053711,info,2.0
236370,2018-06-02 13:00:00,8.907488059997558,info,8.0
236371,2018-06-02 13:30:00,8.00748805999756,info,2.0
236372,2018-06-02 14:00:00,8.00748805999756,info,2.0
236373,2018-06-02 14:30:00,8.457488059997559,info,5.0
236374,2018-06-02 15:00:00,8.11985902786255,info,2.0
236375,2018-06-02 15:30:00,8.569859027862549,info,5.0
236376,2018-06-02 16:00:00,7.256781959533692,info,1.0
236377,2018-06-02 16:30:00,7.256781959533692,info,1.0
236378,2018-06-02 17:00:00,6.768263816833496,info,5.0
236379,2018-06-02 17:30:00,6.318263816833496,info,2.0
236380,2018-06-02 18:00:00,7.082250595092773,info,5.0
236381,2018-06-02 18:30:00,6.782250595092774,info,3.0
236382,2018-06-02 19:00:00,7.232250595092774,info,6.0
236383,2018-06-02 19:30:00,7.082250595092773,info,5.0
236384,2018-06-02 20:00:00,6.932250595092773,info,4.0
236385,2018-06-02 20:30:00,7.232250595092774,info,6.0
236386,2018-06-02 21:00:00,6.939133548736573,info,6.0
236387,2018-06-02 21:30:00,6.639133548736572,info,4.0
236388,2018-06-02 22:00:00,5.026050853729248,info,2.0
236389,2018-06-02 22:30:00,4.959169197082519,info,2.0
236390,2018-06-02 23:00:00,3.4859086513519286,info,1.0
236391,2018-06-02 23:30:00,3.656008720397949,info,-1.0
236392,2018-06-02 00:00:00,4.144251823425293,return,-1.0
236393,2018-06-02 07:00:00,2.492659091949463,return,-1.0
236394,2018-06-02 07:30:00,2.492659091949463,return,-1.0
236395,2018-06-02 08:00:00,4.531334686279297,return,2.0
236396,2018-06-02 08:30:00,5.503995037078857,return,4.0
236397,2018-06-02 09:00:00,7.346533966064453,return,8.0
236398,2018-06-02 09:30:00,8.024450397491455,return,9.0
236399,2018-06-02 10:00:00,9.204941844940185,return,9.0
236400,2018-06-02 10:30:00,9.452718925476074,return,8.0
236401,2018-06-02 11:00:00,11.579481315612792,return,8.0
236402,2018-06-02 11:30:00,12.048928833007812,return,9.0
236403,2018-06-02 12:00:00,13.327061080932618,return,11.0
236404,2018-06-02 12:30:00,13.327061080932618,return,11.0
236405,2018-06-02 13:00:00,13.027061080932617,return,9.0
236406,2018-06-02 13:30:00,12.727061080932618,return,7.0
236407,2018-06-02 14:00:00,13.327061080932618,return,11.0
236408,2018-06-02 14:30:00,14.377061080932616,return,18.0
236409,2018-06-02 15:00:00,14.677061080932617,return,20.0
236410,2018-06-02 15:30:00,13.627061080932616,return,13.0
236411,2018-06-02 16:00:00,13.873860740661621,return,16.0
236412,2018-06-02 16:30:00,12.82386074066162,return,9.0
236413,2018-06-02 17:00:00,12.703921508789062,return,13.0
236414,2018-06-02 17:30:00,12.703921508789062,return,13.0
236415,2018-06-02 18:00:00,12.192610740661621,return,15.0
236416,2018-06-02 18:30:00,11.742610740661622,return,12.0
236417,2018-06-02 19:00:00,11.33504753112793,return,17.0
236418,2018-06-02 19:30:00,10.28504753112793,return,10.0
236419,2018-06-02 20:00:00,9.96843433380127,return,10.0
236420,2018-06-02 20:30:00,10.145904350280762,return,12.0
236421,2018-06-02 21:00:00,8.502488231658935,return,9.0
236422,2018-06-02 21:30:00,7.629414367675781,return,7.0
236423,2018-06-02 22:00:00,6.4278709411621096,return,3.0
236424,2018-06-02 22:30:00,6.287928581237793,return,-1.0
236425,2018-06-02 23:00:00,3.695811080932617,return,2.0
236426,2018-06-02 23:30:00,2.3532861709594726,return,1.0
236427,2018-06-02 00:00:00,15.075019645690919,usual,17.0
236428,2018-06-02 07:00:00,24.78060989379883,usual,22.0
236429,2018-06-02 07:30:00,43.11600112915039,usual,30.0
236430,2018-06-02 08:00:00,101.0125946044922,usual,96.0
236431,2018-06-02 08:30:00,141.13221435546876,usual,162.0
236432,2018-06-02 09:00:00,178.32896728515624,usual,168.0
236433,2018-06-02 09:30:00,209.83112182617188,usual,241.0
236434,2018-06-02 10:00:00,232.8404052734375,usual,262.0
236435,2018-06-02 10:30:00,251.038525390625,usual,257.0
236436,2018-06-02 11:00:00,290.1739807128906,usual,295.0
236437,2018-06-02 11:30:00,305.8968994140625,usual,323.0
236438,2018-06-02 12:00:00,331.66156616210935,usual,331.0
236439,2018-06-02 12:30:00,333.6115661621094,usual,344.0
236440,2018-06-02 13:00:00,330.3115661621094,usual,322.0
236441,2018-06-02 13:30:00,341.2615661621094,usual,395.0
236442,2018-06-02 14:00:00,331.15870361328126,usual,342.0
236443,2018-06-02 14:30:00,334.7587036132812,usual,366.0
236444,2018-06-02 15:00:00,333.55870361328124,usual,358.0
236445,2018-06-02 15:30:00,332.5087036132812,usual,351.0
236446,2018-06-02 16:00:00,318.54700927734376,usual,357.0
236447,2018-06-02 16:30:00,315.46320190429685,usual,356.0
236448,2018-06-02 17:00:00,283.66454162597654,usual,316.0
236449,2018-06-02 17:30:00,277.47650451660155,usual,303.0
236450,2018-06-02 18:00:00,256.5933074951172,usual,315.0
236451,2018-06-02 18:30:00,241.94714965820313,usual,241.0
236452,2018-06-02 19:00:00,233.18185424804688,usual,265.0
236453,2018-06-02 19:30:00,228.51129455566405,usual,268.0
236454,2018-06-02 20:00:00,203.71412048339843,usual,234.0
236455,2018-06-02 20:30:00,199.44033203125,usual,239.0
236456,2018-06-02 21:00:00,173.08494262695314,usual,167.0
236457,2018-06-02 21:30:00,165.5404479980469,usual,157.0
236458,2018-06-02 22:00:00,129.2476348876953,usual,140.0
236459,2018-06-02 22:30:00,104.81294555664063,usual,83.0
236460,2018-06-02 23:00:00,79.99717864990234,usual,84.0
236461,2018-06-02 23:30:00,63.115237426757815,usual,53.0
236462,2018-06-02 00:00:00,1.7309070825576782,deli,-1.0
236463,2018-06-02 07:00:00,1.7309070825576782,deli,-1.0
236464,2018-06-02 07:30:00,2.1623778343200684,deli,-1.0
236465,2018-06-02 08:00:00,2.8455047607421875,deli,-1.0
236466,2018-06-02 08:30:00,3.8317691326141357,deli,1.0
236467,2018-06-02 09:00:00,5.251558113098144,deli,2.0
236468,2018-06-02 09:30:00,6.562181377410889,deli,6.0
236469,2018-06-02 10:00:00,8.627938652038575,deli,11.0
236470,2018-06-02 10:30:00,8.278920745849609,deli,4.0
236471,2018-06-02 11:00:00,11.952230644226074,deli,13.0
236472,2018-06-02 11:30:00,11.769390487670899,deli,11.0
236473,2018-06-02 12:00:00,13.733442115783692,deli,12.0
236474,2018-06-02 12:30:00,13.283442115783691,deli,9.0
236475,2018-06-02 13:00:00,13.733442115783692,deli,12.0
236476,2018-06-02 13:30:00,13.88344211578369,deli,13.0
236477,2018-06-02 14:00:00,14.183442115783691,deli,15.0
236478,2018-06-02 14:30:00,13.13344211578369,deli,8.0
236479,2018-06-02 15:00:00,13.283442115783691,deli,9.0
236480,2018-06-02 15:30:00,14.033442115783691,deli,14.0
236481,2018-06-02 16:00:00,13.498957443237305,deli,12.0
236482,2018-06-02 16:30:00,14.248957443237305,deli,17.0
236483,2018-06-02 17:00:00,12.392476463317871,deli,16.0
236484,2018-06-02 17:30:00,11.792476463317872,deli,12.0
236485,2018-06-02 18:00:00,11.273120307922364,deli,11.0
236486,2018-06-02 18:30:00,10.823120307922363,deli,8.0
236487,2018-06-02 19:00:00,9.72722053527832,deli,5.0
236488,2018-06-02 19:30:00,10.777220535278321,deli,12.0
236489,2018-06-02 20:00:00,9.627167510986329,deli,7.0
236490,2018-06-02 20:30:00,9.477167510986328,deli,6.0
236491,2018-06-02 21:00:00,8.296362686157227,deli,7.0
236492,2018-06-02 21:30:00,9.346362686157226,deli,14.0
236493,2018-06-02 22:00:00,4.577316522598267,deli,5.0
236494,2018-06-02 22:30:00,4.685276508331299,deli,5.0
236495,2018-06-02 23:00:00,3.5412532806396486,deli,3.0
236496,2018-06-02 23:30:00,3.295253801345825,deli,2.0
236497,2018-06-03 00:00:00,-1.0,extra,-1.0
236498,2018-06-03 07:00:00,-1.0,extra,-1.0
236499,2018-06-03 07:30:00,-1.0,extra,-1.0
236500,2018-06-03 08:00:00,-1.0,extra,-1.0
236501,2018-06-03 08:30:00,-1.0,extra,-1.0
236502,2018-06-03 09:00:00,-1.0,extra,-1.0
236503,2018-06-03 09:30:00,-1.0,extra,-1.0
236504,2018-06-03 10:00:00,-1.0,extra,-1.0
236505,2018-06-03 10:30:00,-1.0,extra,-1.0
236506,2018-06-03 11:00:00,-1.0,extra,-1.0
236507,2018-06-03 11:30:00,-1.0,extra,-1.0
236508,2018-06-03 12:00:00,-1.0,extra,-1.0
236509,2018-06-03 12:30:00,-1.0,extra,3.0
236510,2018-06-03 13:00:00,-1.0,extra,9.0
236511,2018-06-03 13:30:00,-1.0,extra,8.0
236512,2018-06-03 14:00:00,-1.0,extra,8.0
236513,2018-06-03 14:30:00,-1.0,extra,3.0
236514,2018-06-03 15:00:00,-1.0,extra,5.0
236515,2018-06-03 15:30:00,-1.0,extra,7.0
236516,2018-06-03 16:00:00,-1.0,extra,2.0
236517,2018-06-03 16:30:00,-1.0,extra,3.0
236518,2018-06-03 17:00:00,-1.0,extra,7.0
236519,2018-06-03 17:30:00,-1.0,extra,9.0
236520,2018-06-03 18:00:00,-1.0,extra,5.0
236521,2018-06-03 18:30:00,-1.0,extra,3.0
236522,2018-06-03 19:00:00,-1.0,extra,-1.0
236523,2018-06-03 19:30:00,-1.0,extra,-1.0
236524,2018-06-03 20:00:00,-1.0,extra,-1.0
236525,2018-06-03 20:30:00,-1.0,extra,-1.0
236526,2018-06-03 21:00:00,-1.0,extra,-1.0
236527,2018-06-03 21:30:00,-1.0,extra,-1.0
236528,2018-06-03 22:00:00,-1.0,extra,-1.0
236529,2018-06-03 22:30:00,-1.0,extra,-1.0
236530,2018-06-03 23:00:00,-1.0,extra,-1.0
236531,2018-06-03 23:30:00,-1.0,extra,-1.0
236532,2018-06-03 00:00:00,1.9567075967788696,info,-1.0
236533,2018-06-03 07:00:00,1.9567075967788696,info,-1.0
236534,2018-06-03 07:30:00,1.9421993494033813,info,-1.0
236535,2018-06-03 08:00:00,3.1879393100738525,info,1.0
236536,2018-06-03 08:30:00,3.784961986541748,info,2.0
236537,2018-06-03 09:00:00,5.329106235504151,info,1.0
236538,2018-06-03 09:30:00,5.92910623550415,info,5.0
236539,2018-06-03 10:00:00,6.747300815582276,info,3.0
236540,2018-06-03 10:30:00,8.097300815582276,info,12.0
236541,2018-06-03 11:00:00,7.602713012695313,info,6.0
236542,2018-06-03 11:30:00,7.152713012695313,info,3.0
236543,2018-06-03 12:00:00,7.972372055053711,info,5.0
236544,2018-06-03 12:30:00,7.972372055053711,info,5.0
236545,2018-06-03 13:00:00,8.00748805999756,info,2.0
236546,2018-06-03 13:30:00,8.907488059997558,info,8.0
236547,2018-06-03 14:00:00,8.157488059997558,info,3.0
236548,2018-06-03 14:30:00,8.00748805999756,info,2.0
236549,2018-06-03 15:00:00,8.269859027862548,info,3.0
236550,2018-06-03 15:30:00,8.71985902786255,info,6.0
236551,2018-06-03 16:00:00,8.30678195953369,info,8.0
236552,2018-06-03 16:30:00,7.856781959533691,info,5.0
236553,2018-06-03 17:00:00,6.1682638168334964,info,1.0
236554,2018-06-03 17:30:00,6.318263816833496,info,2.0
236555,2018-06-03 18:00:00,7.082250595092773,info,5.0
236556,2018-06-03 18:30:00,6.932250595092773,info,4.0
236557,2018-06-03 19:00:00,6.632250595092773,info,2.0
236558,2018-06-03 19:30:00,6.482250595092774,info,1.0
236559,2018-06-03 20:00:00,6.482250595092774,info,1.0
236560,2018-06-03 20:30:00,7.449706554412842,info,-1.0
236561,2018-06-03 21:00:00,6.339133548736572,info,2.0
236562,2018-06-03 21:30:00,7.104862689971924,info,-1.0
236563,2018-06-03 22:00:00,4.441641807556152,info,-1.0
236564,2018-06-03 22:30:00,4.433534622192383,info,-1.0
236565,2018-06-03 23:00:00,3.632375717163086,info,-1.0
236566,2018-06-03 23:30:00,3.434363603591919,info,-1.0
236567,2018-06-03 00:00:00,4.144251823425293,return,-1.0
236568,2018-06-03 07:00:00,2.492659091949463,return,-1.0
236569,2018-06-03 07:30:00,2.418760347366333,return,2.0
236570,2018-06-03 08:00:00,4.531334686279297,return,2.0
236571,2018-06-03 08:30:00,5.953995037078857,return,7.0
236572,2018-06-03 09:00:00,7.0465339660644535,return,6.0
236573,2018-06-03 09:30:00,7.724450397491455,return,7.0
236574,2018-06-03 10:00:00,10.391699028015136,return,13.0
236575,2018-06-03 10:30:00,9.933150482177734,return,8.0
